"Sort_Date","Plot_Treatment","Plot_Replicate","Footprint","Plot_ID","Footprint_Full","Start_Date","Days_Since_Irrigation","Genus","Epithet","Species","Reproductive_Yes1_No0","Number","Voucher","Sorter"
"1/28/2022","T2","R4","IR","T2_R4_IR","Control (irrigated)","8/31/2021","2","Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS4081","JDS"
"1/28/2022","T2","R4","IR","T2_R4_IR","Control (irrigated)","8/31/2021","2","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS4082","JDS"
"1/28/2022","T2","R4","VR","T2_R4_VR","Variable Rainfall","8/31/2021","2","Lasius","neoniger","Lasius neoniger","0","1","NHKBS4072","JDS"
"2/7/2022","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","8/31/2021","2","Lasius","neoniger","Lasius neoniger","0","1","NHKBS4104","JDS"
"2/7/2022","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","8/31/2021","2","Tetramorium","immigrans","Tetramorium immigrans","0","4","NHKBS4105","JDS"
"1/24/2022","T2","R6","IR","T2_R6_IR","Control (irrigated)","8/31/2021","2","Myrmica","americana","Myrmica americana","0","1","NHKBS4018","JDS"
"2/7/2022","T2","R6","VR","T2_R6_VR","Variable Rainfall","8/31/2021","2","Lasius","neoniger","Lasius neoniger","0","2","NHKBS4093","JDS"
"2/7/2022","T2","R6","VR","T2_R6_VR","Variable Rainfall","8/31/2021","2","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS4094","JDS"
"1/25/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","8/31/2021","2","Aphaenogaster","rudis","Aphaenogaster rudis","0","3","NHKBS4034","JDS"
"1/25/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","8/31/2021","2","Formica","glacialis","Formica glacialis","0","1","NHKBS4036","JDS"
"1/25/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","8/31/2021","2","Lasius","neoniger","Lasius neoniger","0","6","NHKBS4033","JDS"
"1/25/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","8/31/2021","2","Myrmica","americana","Myrmica americana","0","14","NHKBS4035","JDS"
"1/25/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","8/31/2021","2","Solenopsis","molesta","Solenopsis molesta","0","3","NHKBS4031","JDS"
"2/7/2022","T7","R4","IR","T7_R4_IR","Control (irrigated)","8/31/2021","2","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS4097","JDS"
"2/7/2022","T7","R4","IR","T7_R4_IR","Control (irrigated)","8/31/2021","2","Lasius","neoniger","Lasius neoniger","0","5","NHKBS4095","JDS"
"2/7/2022","T7","R4","IR","T7_R4_IR","Control (irrigated)","8/31/2021","2","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS4096","JDS"
"1/24/2022","T7","R4","VR","T7_R4_VR","Variable Rainfall","8/31/2021","2","Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS4013","JDS"
"1/24/2022","T7","R4","VR","T7_R4_VR","Variable Rainfall","8/31/2021","2","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS4014","JDS"
"1/25/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","8/31/2021","2","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS4040","JDS"
"1/25/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","8/31/2021","2","Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS4037","JDS"
"1/25/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","8/31/2021","2","Myrmica","fracticornis","Myrmica fracticornis","0","1","NHKBS4039","JDS"
"1/25/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","8/31/2021","2","Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS4038","JDS"
"2/7/2022","T7","R5","IR","T7_R5_IR","Control (irrigated)","8/31/2021","2","No ants","NULL","No ants NULL","NULL","NULL","NULL","JDS"
"2/7/2022","T7","R5","VR","T7_R5_VR","Variable Rainfall","8/31/2021","2","Unknown","sp","Unknown sp","0","2",NA,"JDS"
"2/7/2022","T7","R5","VR","T7_R5_VR","Variable Rainfall","8/31/2021","2","Unknown","sp","Unknown sp","0","1",NA,"JDS"
"1/25/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","8/31/2021","2","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS4025","JDS"
"1/25/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","8/31/2021","2","Formica","pallidefulva","Formica pallidefulva","0","1","NHKBS4027","JDS"
"1/25/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","8/31/2021","2","Myrmica","americana","Myrmica americana","0","2","NHKBS4024","JDS"
"1/25/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","8/31/2021","2","Nylanderia","parvula","Nylanderia parvula","0","2","NHKBS4022","JDS"
"1/25/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","8/31/2021","2","Prenolepis","imparis","Prenolepis imparis","0","2","NHKBS4026","JDS"
"1/25/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","8/31/2021","2","Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS4021","JDS"
"1/25/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","8/31/2021","2","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS4023","JDS"
"2/7/2022","T7","R6","IR","T7_R6_IR","Control (irrigated)","8/31/2021","2","Lasius","neoniger","Lasius neoniger","0","1","NHKBS4099","JDS"
"2/7/2022","T7","R6","IR","T7_R6_IR","Control (irrigated)","8/31/2021","2","Myrmica","americana","Myrmica americana","0","54","NHKBS4101","JDS"
"2/7/2022","T7","R6","IR","T7_R6_IR","Control (irrigated)","8/31/2021","2","Myrmica","sp","Myrmica sp","1","2","NHKBS4102","JDS"
"2/7/2022","T7","R6","IR","T7_R6_IR","Control (irrigated)","8/31/2021","2","Nylanderia","parvula","Nylanderia parvula","0","1","NHKBS4098","JDS"
"2/7/2022","T7","R6","IR","T7_R6_IR","Control (irrigated)","8/31/2021","2","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS4100","JDS"
"1/24/2022","T7","R6","VR","T7_R6_VR","Variable Rainfall","8/31/2021","2","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS4017","JDS"
"1/24/2022","T7","R6","VR","T7_R6_VR","Variable Rainfall","8/31/2021","2","Nylanderia","parvula","Nylanderia parvula","0","1","NHKBS4016","JDS"
"1/24/2022","T7","R6","VR","T7_R6_VR","Variable Rainfall","8/31/2021","2","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS4015","JDS"
"12/6/2021","T1","R1","D1","T1_R1_D1","Y1 Drought (soy)","9/1/2021","5","No ants","NULL","No ants NULL","NULL","NULL","NULL","ECO"
"12/7/2021","T1","R1","IR","T1_R1_IR","Control (irrigated)","9/1/2021","5","No ants","NULL","No ants NULL","NULL","NULL","NULL","AKS"
"1/28/2022","T1","R1","VR","T1_R1_VR","Variable Rainfall","9/1/2021","5","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS4080","JDS"
"12/7/2021","T1","R2","D1","T1_R2_D1","Y1 Drought (soy)","9/1/2021","5","Lasius","neoniger","Lasius neoniger","0",NA,"NHKBS3888","AKS"
"12/7/2021","T1","R2","D1","T1_R2_D1","Y1 Drought (soy)","9/1/2021","5","Tetramorium","immigrans","Tetramorium immigrans","0",NA,"NHKBS3889","AKS"
"1/28/2022","T1","R2","IR","T1_R2_IR","Control (irrigated)","9/1/2021","5","Lasius","neoniger","Lasius neoniger","0","3","NHKBS4071","JDS"
"12/23/2021","T1","R2","VR","T1_R2_VR","Variable Rainfall","9/1/2021","5","No ants","NULL","No ants NULL","NULL","NULL","NULL","AKS"
"12/6/2021","T2","R1","D1","T2_R1_D1","Y1 Drought (soy)","9/1/2021","5","No ants","NULL","No ants NULL","NULL","NULL","NULL","ECO"
"12/27/2021","T2","R1","IR","T2_R1_IR","Control (irrigated)","9/1/2021","5","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS3917","AKS"
"1/28/2022","T2","R1","VR","T2_R1_VR","Variable Rainfall","9/1/2021","5","Lasius","neoniger","Lasius neoniger","0","2","NHKBS4070","JDS"
"12/7/2021","T2","R3","D1","T2_R3_D1","Y1 Drought (soy)","9/1/2021","5","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3887","AKS"
"12/7/2021","T2","R3","D1","T2_R3_D1","Y1 Drought (soy)","9/1/2021","5","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS3886","AKS"
"12/23/2021","T2","R3","IR","T2_R3_IR","Control (irrigated)","9/1/2021","5","No ants","NULL","No ants NULL","NULL","NULL","NULL","AKS"
"1/28/2022","T2","R3","VR","T2_R3_VR","Variable Rainfall","9/1/2021","5","No ants","NULL","No ants NULL","NULL","NULL","NULL","JDS"
"1/28/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","9/1/2021","5","Lasius","americanus","Lasius americanus","0","1","NHKBS4078","JDS"
"1/28/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","9/1/2021","5","Myrmica","detritinodis","Myrmica detritinodis","0","2","NHKBS4077","JDS"
"1/28/2022","T7","R1","IR","T7_R1_IR","Control (irrigated)","9/1/2021","5","Lasius","neoniger","Lasius neoniger","0","3","NHKBS4079","JDS"
"1/28/2022","T7","R1","VR","T7_R1_VR","Variable Rainfall","9/1/2021","5","Myrmica","detritinodis","Myrmica detritinodis","0","2","NHKBS4073","JDS"
"12/23/2021","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","9/1/2021","5","Myrmica","detritinodis","Myrmica detritinodis","0","1","NHKBS3907","AKS"
"12/23/2021","T7","R2","IR","T7_R2_IR","Control (irrigated)","9/1/2021","5","Formica","subsericea","Formica subsericea","0","1","NHKBS3890","AKS"
"12/23/2021","T7","R2","VR","T7_R2_VR","Variable Rainfall","9/1/2021","5","No ants","NULL","No ants NULL","NULL","NULL","NULL","AKS"
"12/23/2021","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","9/1/2021","5","Formica","glacialis","Formica glacialis","0","1","NHKBS3891","AKS"
"12/6/2021","T7","R3","IR","T7_R3_IR","Control (irrigated)","9/1/2021","5","Lasius","sp","Lasius sp","0","1",NA,"ECO"
"12/6/2021","T7","R3","IR","T7_R3_IR","Control (irrigated)","9/1/2021","5","Myrmica","americana","Myrmica americana","0","9","NHKBS3842","ECO"
"12/6/2021","T7","R3","IR","T7_R3_IR","Control (irrigated)","9/1/2021","5","Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS3843","ECO"
"1/28/2022","T7","R3","VR","T7_R3_VR","Variable Rainfall","9/1/2021","5","Lasius","neoniger","Lasius neoniger","0","1","NHKBS4075","JDS"
"1/28/2022","T7","R3","VR","T7_R3_VR","Variable Rainfall","9/1/2021","5","Myrmica","detritinodis","Myrmica detritinodis","0","3","NHKBS4074","JDS"
"1/28/2022","T7","R3","VR","T7_R3_VR","Variable Rainfall","9/1/2021","5","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS4076","JDS"
"10/5/2021","T1","R1","D1","T1_R1_D1","Y1 Drought (soy)","9/22/2021","PostDrought","No ants","NULL","No ants NULL","NULL","NULL","NULL","ECO"
"10/14/2021","T1","R2","D1","T1_R2_D1","Y1 Drought (soy)","9/22/2021","PostDrought","No ants","NULL","No ants NULL","NULL","NULL","NULL","JDS"
"10/15/2021","T1","R3","D1","T1_R3_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3738","JDS"
"10/15/2021","T1","R3","D1","T1_R3_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Prenolepis","imparis","Prenolepis imparis","0","3","NHKBS3739","JDS"
"10/15/2021","T1","R3","D1","T1_R3_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Tetramorium","immigrans","Tetramorium immigrans","0","3","NHKBS3740","JDS"
"10/19/2021","T1","R4","D1","T1_R4_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS3703","ECO"
"10/14/2021","T2","R1","D1","T2_R1_D1","Y1 Drought (soy)","9/22/2021","PostDrought","No ants","NULL","No ants NULL","NULL","NULL","NULL","JDS"
"10/15/2021","T2","R3","D1","T2_R3_D1","Y1 Drought (soy)","9/22/2021","PostDrought","No ants","NULL","No ants NULL","NULL","NULL","NULL","JDS"
"10/18/2021","T2","R4","D1","T2_R4_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Solenopsis","molesta","Solenopsis molesta","0","4","NHKBS3693","ECO"
"10/15/2021","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3741","JDS"
"10/14/2021","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Prenolepis","imparis","Prenolepis imparis","0","20","NHKBS3733","JDS"
"10/14/2021","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Prenolepis","imparis","Prenolepis imparis","0","1","NHKBS3734","JDS"
"10/14/2021","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Prenolepis","imparis","Prenolepis imparis","0","8","NHKBS3735","JDS"
"10/14/2021","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS3736","JDS"
"10/15/2021","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS3691","ECO"
"10/15/2021","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Myrmica","americana","Myrmica americana","0","11","NHKBS3689","ECO"
"10/15/2021","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Prenolepis","imparis","Prenolepis imparis","0","1","NHKBS3692","ECO"
"10/15/2021","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Solenopsis","molesta","Solenopsis molesta","0","3","NHKBS3690","ECO"
"10/15/2021","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS3686","ECO"
"10/15/2021","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Myrmica","fracticornis","Myrmica fracticornis","0","4","NHKBS3688","ECO"
"10/15/2021","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Prenolepis","imparis","Prenolepis imparis","0","4","NHKBS3687","ECO"
"10/18/2021","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS3697","ECO"
"10/18/2021","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Myrmica","pinetorum","Myrmica pinetorum","0","1","NHKBS3698","ECO"
"10/18/2021","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Nylanderia","parvula","Nylanderia parvula","0","1","NHKBS3699","ECO"
"10/18/2021","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","9/22/2021","PostDrought","Prenolepis","imparis","Prenolepis imparis","0","11","NHKBS3696","ECO"
"11/21/2022","T1","R3","C","T1_R3_C","Control (irrigated)","6/20/2022",NA,"Formica","glacialis","Formica glacialis","0","1","NHKBS5681","JDS"
"11/21/2022","T1","R3","C","T1_R3_C","Control (irrigated)","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","8","NHKBS5679","JDS"
"11/21/2022","T1","R3","C","T1_R3_C","Control (irrigated)","6/20/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","4","NHKBS5680","JDS"
"11/21/2022","T1","R3","D1","T1_R3_D1","Y1 Drought (soy)","6/20/2022",NA,"Lasius","americanus","Lasius americanus","0","1","NHKBS5675","JDS"
"11/21/2022","T1","R3","D1","T1_R3_D1","Y1 Drought (soy)","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","3","NHKBS5676","JDS"
"11/21/2022","T1","R3","D1","T1_R3_D1","Y1 Drought (soy)","6/20/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","5","NHKBS5674","JDS"
"11/16/2022","T1","R3","D2","T1_R3_D2","Y2 Drought (wheat)","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","4","NHKBS5608","SRF"
"11/16/2022","T1","R3","D2","T1_R3_D2","Y2 Drought (wheat)","6/20/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","4","NHKBS5609","SRF"
"11/16/2022","T1","R3","D2","T1_R3_D2","Y2 Drought (wheat)","6/20/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","6","NHKBS5607","SRF"
"11/16/2022","T1","R3","V","T1_R3_V","Variable Rainfall","6/20/2022",NA,"Formica","glacialis","Formica glacialis","0","2","NHKBS5604","SRF"
"11/16/2022","T1","R3","V","T1_R3_V","Variable Rainfall","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","7","NHKBS5601","SRF"
"11/16/2022","T1","R3","V","T1_R3_V","Variable Rainfall","6/20/2022",NA,"Prenolepis","imparis","Prenolepis imparis","0","13","NHKBS5602","SRF"
"11/16/2022","T1","R3","V","T1_R3_V","Variable Rainfall","6/20/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","3","NHKBS5603","SRF"
"11/16/2022","T1","R4","C","T1_R4_C","Control (irrigated)","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","4","NHKBS5646","JDS"
"11/16/2022","T1","R4","D1","T1_R4_D1","Y1 Drought (soy)","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","13","NHKBS5605","SRF"
"11/16/2022","T1","R4","D1","T1_R4_D1","Y1 Drought (soy)","6/20/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","3","NHKBS5606","SRF"
"11/16/2022","T1","R4","D2","T1_R4_D2","Y2 Drought (wheat)","6/20/2022",NA,"Formica","subsericea","Formica subsericea","0","1","NHKBS5611","SRF"
"11/16/2022","T1","R4","D2","T1_R4_D2","Y2 Drought (wheat)","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","9","NHKBS5610","SRF"
"11/16/2022","T1","R4","V","T1_R4_V","Variable Rainfall","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","2","NHKBS5625","JDS"
"11/21/2022","T2","R4","C","T2_R4_C","Control (irrigated)","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","1","NHKBS5678","JDS"
"11/21/2022","T2","R4","C","T2_R4_C","Control (irrigated)","6/20/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5677","JDS"
"11/16/2022","T2","R4","D1","T2_R4_D1","Y1 Drought (soy)","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","5","NHKBS5643","JDS"
"11/16/2022","T2","R4","D1","T2_R4_D1","Y1 Drought (soy)","6/20/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5641","JDS"
"11/16/2022","T2","R4","D1","T2_R4_D1","Y1 Drought (soy)","6/20/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5642","JDS"
"11/16/2022","T2","R4","D2","T2_R4_D2","Y2 Drought (wheat)","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","7","NHKBS5645","JDS"
"11/16/2022","T2","R4","D2","T2_R4_D2","Y2 Drought (wheat)","6/20/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5644","JDS"
"11/16/2022","T2","R4","V","T2_R4_V","Variable Rainfall","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","8","NHKBS5634","JDS"
"11/16/2022","T2","R4","V","T2_R4_V","Variable Rainfall","6/20/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5635","JDS"
"11/16/2022","T2","R6","C","T2_R6_C","Control (irrigated)","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","3","NHKBS5639","JDS"
"11/16/2022","T2","R6","C","T2_R6_C","Control (irrigated)","6/20/2022",NA,"Prenolepis","imparis","Prenolepis imparis","0","1","NHKBS5638","JDS"
"11/16/2022","T2","R6","C","T2_R6_C","Control (irrigated)","6/20/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5636","JDS"
"11/16/2022","T2","R6","C","T2_R6_C","Control (irrigated)","6/20/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","4","NHKBS5637","JDS"
"11/21/2022","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","2","NHKBS5652","SRF"
"11/21/2022","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","6/20/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5653","SRF"
"11/16/2022","T2","R6","D2","T2_R6_D2","Y2 Drought (wheat)","6/20/2022",NA,"Lasius","neoniger","Lasius neoniger","0","8","NHKBS5640","JDS"
"11/16/2022","T2","R6","V","T2_R6_V","Variable Rainfall","6/20/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5586","SRF"
"11/21/2022","T7","R4","C","T7_R4_C","Control (irrigated)","6/21/2022",NA,"Brachymyrmex","depilis","Brachymyrmex depilis","0","5","NHKBS5617","SRF"
"11/21/2022","T7","R4","C","T7_R4_C","Control (irrigated)","6/21/2022",NA,"Formica","glacialis","Formica glacialis","0","1","NHKBS5618","SRF"
"11/21/2022","T7","R4","C","T7_R4_C","Control (irrigated)","6/21/2022",NA,"Lasius","neoniger","Lasius neoniger","0","11","NHKBS5616","SRF"
"11/16/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","6/21/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","4","NHKBS5623","JDS"
"11/16/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","6/21/2022",NA,"Lasius","neoniger","Lasius neoniger","0","16","NHKBS5622","JDS"
"11/16/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","6/21/2022",NA,"Myrmica","americana","Myrmica americana","0","14","NHKBS5624","JDS"
"11/16/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","6/21/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5621","JDS"
"11/16/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","6/21/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS5649","JDS"
"11/16/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","6/21/2022",NA,"Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS5647","JDS"
"11/16/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","6/21/2022",NA,"Formica","subsericea","Formica subsericea","0","2","NHKBS5650","JDS"
"11/16/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","6/21/2022",NA,"Lasius","neoniger","Lasius neoniger","0","1","NHKBS5648","JDS"
"11/14/2022","T7","R4","V","T7_R4_V","Variable Rainfall","6/21/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","3","NHKBS5501","SRF"
"11/14/2022","T7","R4","V","T7_R4_V","Variable Rainfall","6/21/2022",NA,"Lasius","neoniger","Lasius neoniger","0","5","NHKBS5500","SRF"
"11/21/2022","T7","R5","C","T7_R5_C","Control (irrigated)","6/21/2022",NA,"Formica","glacialis","Formica glacialis","0","2","NHKBS5673","JDS"
"11/21/2022","T7","R5","C","T7_R5_C","Control (irrigated)","6/21/2022",NA,"Myrmica","americana","Myrmica americana","0","1","NHKBS5672","JDS"
"11/16/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","6/21/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","15","NHKBS5612","SRF"
"11/16/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","6/21/2022",NA,"Formica","glacialis","Formica glacialis","0","6","NHKBS5614","SRF"
"11/16/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","6/21/2022",NA,"Myrmica","fracticornis","Myrmica fracticornis","0","13","NHKBS5615","SRF"
